资产 ID,智能耳标编号,牛只品种,性别,登记月龄,出生日期,初始体重,当前状态,引入渠道ID,引入渠道名称,平均日增重,成长记录次数,最新体重,累计用药次数,累计防疫次数,总增重,精料总量_kg,草料总量_kg,酒糟总量_kg,饲料总花费_元,喂养天数,日均精料_kg,日均草料_kg,日均酒糟_kg,日均花费_元,精料转化率,总饲料_kg,总饲料转化率,出售日期,出售价格,死亡日期,最终结局,总生命周期(天),每公斤增重成本,出栏盈亏,日均成本,has_growth,is_adg_outlier,has_feed,has_cost
863,202109185244,1,1,8,2022-08-12,386,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,20096.0,,已出售,458.0,,,,False,1,False,False
3187,202308286974,1,1,8,2023-03-13,403,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
3655,2210000239,1,1,11,2023-05-10,376,1,17,敦化牧场,1.1913236929922135,7.0,610.0,0.0,2.0,234.0,,,,,,,,,,,0.0,,2024-09-22,1.0,,已出售,501.0,,,,True,0,False,False
1243,202109186078,1,1,8,2022-08-12,276,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,22816.0,,已出售,458.0,,,,False,1,False,False
3983,Q2210000262,1,1,8,2023-01-05,253,1,17,敦化牧场,0.932729627182528,20.0,818.0,0.0,0.0,565.0,,,,,,,,,,,0.0,,2025-05-26,1.0,,已出售,872.0,,,,True,0,False,False
1204,202109186039,1,1,8,2022-08-12,205,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,20768.0,,已出售,458.0,,,,False,1,False,False
3333,202308287120,1,1,8,2023-03-13,465,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
91,3722172029,1,1,7,2022-09-18,270,1,4,,,,,0.0,1.0,,,,,,,,,,,,0.0,,2023-11-13,22144.0,,已出售,421.0,,,,False,1,False,False
595,202109184876,1,1,8,2022-08-12,496,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,22688.0,,已出售,458.0,,,,False,1,False,False
2645,202308276930,1,1,8,2023-03-13,492,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
3696,2210000262,1,1,13,2023-03-10,242,1,17,敦化牧场,0.8357862011922078,14.0,570.0,0.0,2.0,328.0,,,,,,,,,,,0.0,,2025-03-12,1.0,,已出售,733.0,,,,True,0,False,False
699,202109184980,1,1,8,2022-08-12,497,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,21952.0,,已出售,458.0,,,,False,1,False,False
3589,2210000324,1,1,10,2023-06-24,215,1,17,敦化牧场,0.8660192236388009,14.0,565.0,0.0,3.0,350.0,,,,,,,,,,,0.0,,2025-03-12,12744.0,,已出售,627.0,,,,True,0,False,False
3791,2210000447,1,1,8,2024-03-20,236,0,19,绵阳强牧农业科技有限公司,0.8573348694316435,13.0,575.0,0.0,2.0,339.0,409.958,117.9921,593.4956,1399.5127,61.0,6.720622950819672,1.9342967213114752,9.72943606557377,22.942831147540986,0.8269139765536957,1121.4457,0.3022883765125677,,,,存栏,,4.12835604719764,,22.942831147540986,True,0,True,True
3474,202310051253,1,1,17,2022-06-13,407,1,10,内蒙通辽交易市场,1.1302867383512545,7.0,650.0,0.0,5.0,243.0,,,,,,,,,,,0.0,,2024-03-17,17177.6,,已出售,643.0,,,,True,0,False,False
3105,202308286892,1,1,8,2023-03-13,446,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
3069,202308286856,1,1,8,2023-03-13,488,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
673,202109184954,1,1,8,2022-08-12,446,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,21376.0,,已出售,458.0,,,,False,1,False,False
899,202109185280,1,1,8,2022-08-12,362,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,19296.0,,已出售,458.0,,,,False,1,False,False
2841,202307091320,1,1,8,2023-03-13,482,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
3342,202308287129,1,1,8,2023-03-13,438,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
2828,202307091307,1,1,8,2023-03-13,451,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
2964,202307091443,1,1,8,2023-03-13,487,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
2993,202307091472,1,1,8,2023-03-13,493,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
3804,2210000460,1,1,8,2024-03-20,232,0,19,绵阳强牧农业科技有限公司,0.8171082949308756,13.0,560.0,0.0,2.0,328.0,409.958,117.9921,593.4956,1399.5127,61.0,6.720622950819672,1.9342967213114752,9.72943606557377,22.942831147540986,0.8000819596153752,1121.4457,0.2924796091331038,,,,存栏,,4.266807012195122,,22.942831147540986,True,0,True,True
881,202109185262,1,1,8,2022-08-12,373,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,23168.0,,已出售,458.0,,,,False,1,False,False
951,202109185332,1,1,8,2022-08-12,302,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,19616.0,,已出售,458.0,,,,False,1,False,False
451,2022600216,1,1,6,2022-11-15,300,1,4,,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,23200.0,,已出售,363.0,,,,False,1,False,False
368,2022547486,1,1,5,2022-12-05,333,1,5,,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,23072.0,,已出售,343.0,,,,False,1,False,False
3619,2210000210,1,1,11,2023-05-10,267,1,17,敦化牧场,0.853463725126684,13.0,575.0,0.0,2.0,308.0,,,,,,,,,,,0.0,,2025-01-23,12190.0,,已出售,624.0,,,,True,0,False,False
3736,2210000265,1,1,13,2023-10-21,282,1,17,敦化牧场,0.96502286491163,13.0,630.0,0.0,2.0,348.0,,,,,,,,,,,0.0,,2025-01-24,12932.0,,已出售,461.0,,,,True,0,False,False
747,202109185028,1,1,8,2022-08-12,474,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,23296.0,,已出售,458.0,,,,False,1,False,False
3428,202308287215,1,1,8,2023-03-13,401,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
2946,202307091425,1,1,8,2023-03-13,426,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
1240,202109186075,1,1,8,2022-08-12,220,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,23200.0,,已出售,458.0,,,,False,1,False,False
634,202109184915,1,1,8,2022-08-12,497,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,19904.0,,已出售,458.0,,,,False,1,False,False
1096,202109185931,1,1,8,2022-08-12,244,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,21920.0,,已出售,458.0,,,,False,1,False,False
3957,Q2210000235,1,1,8,2023-01-05,255,1,17,敦化牧场,0.9563902804843032,20.0,834.0,0.0,0.0,579.0,,,,,,,,,,,0.0,,2025-05-26,1.0,,已出售,872.0,,,,True,0,False,False
2808,202307091287,1,1,8,2023-03-13,411,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
236,2022547354,1,1,5,2022-12-05,270,1,4,,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,20320.0,,已出售,343.0,,,,False,1,False,False
858,202109185239,1,1,8,2022-08-12,377,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,22784.0,,已出售,458.0,,,,False,1,False,False
381,2022547499,1,1,5,2022-12-05,333,1,5,,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,23264.0,,已出售,343.0,,,,False,1,False,False
2683,202308276968,1,1,8,2023-03-13,487,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
3934,Q2210000209,1,1,8,2023-01-05,197,1,17,敦化牧场,0.9631643625192012,21.0,812.0,0.0,0.0,615.0,,,,,,,,,,,0.0,,2025-05-26,1.0,,已出售,872.0,,,,True,0,False,False
2738,202308277023,1,1,8,2023-03-13,412,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
3974,Q2210000252,1,1,8,2023-01-05,248,1,17,敦化牧场,0.9867644639964762,20.0,843.0,0.0,0.0,595.0,,,,,,,,,,,0.0,,2025-05-26,1.0,,已出售,872.0,,,,True,0,False,False
3799,2210000455,1,1,8,2024-03-21,247,0,19,绵阳强牧农业科技有限公司,1.0062083973374296,13.0,640.0,0.0,2.0,393.0,409.958,117.9921,593.4956,1399.5127,61.0,6.720622950819672,1.9342967213114752,9.72943606557377,22.942831147540986,0.9586347869781782,1121.4457,0.3504405072844811,,,,存栏,,3.561101017811705,,22.942831147540986,True,0,True,True
3656,2210000236,1,1,11,2023-06-16,402,1,17,敦化牧场,1.013873439624274,7.0,630.0,0.0,2.0,228.0,,,,,,,,,,,0.0,,2024-09-04,1.0,,已出售,446.0,,,,True,0,False,False
671,202109184952,1,1,8,2022-08-12,476,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,20352.0,,已出售,458.0,,,,False,1,False,False
3590,2210000203,1,1,10,2023-06-24,240,1,17,敦化牧场,0.9665155015544336,14.0,630.0,0.0,3.0,390.0,,,,,,,,,,,0.0,,2025-03-12,14278.0,,已出售,627.0,,,,True,0,False,False
2860,202307091339,1,1,8,2023-03-13,476,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
609,202109184890,1,1,8,2022-08-12,470,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,19392.0,,已出售,458.0,,,,False,1,False,False
96,3721961245,1,1,7,2022-04-25,270,1,4,,,,,0.0,1.0,,,,,,,,,,,,0.0,,2023-11-13,22496.0,,已出售,567.0,,,,False,1,False,False
753,202109185034,1,1,8,2022-08-12,453,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,22624.0,,已出售,458.0,,,,False,1,False,False
3303,202308287090,1,1,8,2023-03-13,430,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
697,202109184978,1,1,8,2022-08-12,455,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,19232.0,,已出售,458.0,,,,False,1,False,False
261,2022547379,1,1,5,2022-12-05,300,1,4,,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,22496.0,,已出售,343.0,,,,False,1,False,False
4035,2210000161,1,1,13,2023-04-16,340,1,17,敦化牧场,0.9369299221357064,12.0,679.0,0.0,0.0,339.0,,,,,,,,,,,0.0,,2024-07-31,1.0,,已出售,472.0,,,,True,0,False,False
718,202109184999,1,1,8,2022-08-12,405,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,21792.0,,已出售,458.0,,,,False,1,False,False
3697,2210000380,1,1,13,2023-03-10,266,1,17,敦化牧场,0.7086423186256335,13.0,560.0,0.0,2.0,294.0,,,,,,,,,,,0.0,,2025-01-25,11660.0,,已出售,687.0,,,,True,0,False,False
4005,2210000202,1,1,10,2023-06-29,220,0,17,敦化牧场,0.9068795023571165,17.0,686.0,0.0,0.0,466.0,,,,,,,,,,,0.0,,,,,存栏,,,,,True,0,False,False
1828,MK2210000104,1,1,10,2022-06-16,275,1,4,,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,24000.0,,已出售,515.0,,,,False,1,False,False
3353,202308287140,1,1,8,2023-03-13,480,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
3793,2210000449,1,1,8,2024-09-12,244,0,19,绵阳强牧农业科技有限公司,0.6676267281105991,13.0,515.0,0.0,2.0,271.0,409.958,117.9921,593.4956,1399.5127,61.0,6.720622950819672,1.9342967213114752,9.72943606557377,22.942831147540986,0.6610433263895326,1121.4457,0.2416523599849729,,,,存栏,,5.164253505535055,,22.942831147540986,True,0,True,True
926,202109185307,1,1,8,2022-08-12,337,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,21024.0,,已出售,458.0,,,,False,1,False,False
4045,2210000509,1,1,8,2023-10-05,198,0,17,敦化牧场,0.7267972350230415,11.0,447.0,0.0,0.0,249.0,,,,,,,,,,,0.0,,,,,存栏,,,,,True,0,False,False
3406,202308287193,1,1,8,2023-03-13,442,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
824,202109185205,1,1,8,2022-08-12,375,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,20224.0,,已出售,458.0,,,,False,1,False,False
3123,202308286910,1,1,8,2023-03-13,432,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
3410,202308287197,1,1,8,2023-03-13,444,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
3323,202308287110,1,1,8,2023-03-13,444,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
578,MK2210000159,1,1,10,2022-06-11,350,1,4,,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,23904.0,,已出售,520.0,,,,False,1,False,False
137,MK2210000033,1,1,10,2022-06-20,333,1,5,,,1.0,500.0,0.0,1.0,167.0,,,,,,,,,,,0.0,,2023-11-13,19840.0,,已出售,511.0,,,,False,1,False,False
3460,202308287247,1,1,8,2023-03-13,466,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
993,202109185828,1,1,8,2022-08-12,230,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,23584.0,,已出售,458.0,,,,False,1,False,False
1205,202109186040,1,1,8,2022-08-12,203,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,23200.0,,已出售,458.0,,,,False,1,False,False
727,202109185008,1,1,8,2022-08-12,441,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,21024.0,,已出售,458.0,,,,False,1,False,False
3510,202310051289,1,1,17,2022-06-13,442,1,10,内蒙通辽交易市场,1.1192705699935956,12.0,852.0,0.0,5.0,410.0,,,,,,,,,,,0.0,,2024-04-17,1.0,,已出售,674.0,,,,True,0,False,False
3226,202308287013,1,1,8,2023-03-13,477,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
238,2022547356,1,1,5,2022-12-05,280,1,4,,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,20352.0,,已出售,343.0,,,,False,1,False,False
3666,2210000354,1,1,11,2023-05-10,266,1,17,敦化牧场,0.8300580892349524,13.0,605.0,0.0,2.0,339.0,,,,,,,,,,,0.0,,2025-01-24,12508.0,,已出售,625.0,,,,True,0,False,False
284,2022547402,1,1,5,2022-12-05,280,1,4,,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,20096.0,,已出售,343.0,,,,False,1,False,False
3969,Q2210000247,1,1,8,2023-01-05,246,1,17,敦化牧场,0.985919191750232,20.0,842.0,0.0,0.0,596.0,,,,,,,,,,,0.0,,2025-05-26,1.0,,已出售,872.0,,,,True,0,False,False
2724,202308277009,1,1,8,2023-03-13,497,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
243,2022547361,1,1,5,2022-12-05,250,1,4,,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,21536.0,,已出售,343.0,,,,False,1,False,False
1166,202109186001,1,1,8,2022-08-12,280,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,21600.0,,已出售,458.0,,,,False,1,False,False
711,202109184992,1,1,8,2022-08-12,479,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,19456.0,,已出售,458.0,,,,False,1,False,False
286,2022547404,1,1,5,2022-12-05,280,1,4,,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,23360.0,,已出售,343.0,,,,False,1,False,False
3639,2210000223,1,1,11,2023-05-24,173,0,17,敦化牧场,0.7383145624768261,17.0,550.0,2.0,2.0,377.0,,,,,,,,,,,0.0,,,,,存栏,,,,,True,0,False,False
2999,202307091478,1,1,8,2023-03-13,422,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
1086,202109185921,1,1,8,2022-08-12,293,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,22688.0,,已出售,458.0,,,,False,1,False,False
774,202109185055,1,1,8,2022-08-12,454,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,21952.0,,已出售,458.0,,,,False,1,False,False
3202,202308286989,1,1,8,2023-03-13,468,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
2863,202307091342,1,1,8,2023-03-13,425,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
3538,202310051317,1,1,17,2022-06-13,400,1,10,内蒙通辽交易市场,1.0655913978494624,4.0,533.0,0.0,3.0,133.0,,,,,,,,,,,0.0,,2023-12-13,1.0,,已出售,548.0,,,,True,0,False,False
980,202109185815,1,1,8,2022-08-12,202,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,22624.0,,已出售,458.0,,,,False,1,False,False
3449,202308287236,1,1,8,2023-03-13,429,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
3397,202308287184,1,1,8,2023-03-13,486,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
2816,202307091295,1,1,8,2023-03-13,436,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
3577,2210000292,1,1,10,2023-06-09,366,1,17,敦化牧场,1.192219750339884,7.0,600.0,0.0,2.0,234.0,,,,,,,,,,,0.0,,2024-09-18,1.0,,已出售,467.0,,,,True,0,False,False
2907,202307091386,1,1,8,2023-03-13,419,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
3091,202308286878,1,1,8,2023-03-13,456,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
733,202109185014,1,1,8,2022-08-12,477,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,23776.0,,已出售,458.0,,,,False,1,False,False
405,2022600170,1,1,6,2022-11-15,300,1,4,,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,19648.0,,已出售,363.0,,,,False,1,False,False
2607,202308276892,1,1,8,2023-03-13,446,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
3553,2210000282,1,1,10,2024-01-21,296,1,17,敦化牧场,0.8860616734643432,13.0,655.0,0.0,2.0,359.0,,,,,,,,,,,0.0,,2025-01-23,13886.0,,已出售,368.0,,,,True,0,False,False
1061,202109185896,1,1,8,2022-08-12,200,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,22944.0,,已出售,458.0,,,,False,1,False,False
2895,202307091374,1,1,8,2023-03-13,433,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
3139,202308286926,1,1,8,2023-03-13,482,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
2846,202307091325,1,1,8,2023-03-13,409,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
3098,202308286885,1,1,8,2023-03-13,464,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
253,2022547371,1,1,5,2022-12-05,320,1,4,,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,22656.0,,已出售,343.0,,,,False,1,False,False
816,202109185197,1,1,8,2022-08-12,351,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,20512.0,,已出售,458.0,,,,False,1,False,False
3806,2210000462,1,1,8,2024-03-20,245,0,19,绵阳强牧农业科技有限公司,0.7287506400409627,13.0,540.0,0.0,2.0,295.0,409.958,117.9921,593.4956,1399.5127,61.0,6.720622950819672,1.9342967213114752,9.72943606557377,22.942831147540986,0.7195859088004136,1121.4457,0.2630533069947123,,,,存栏,,4.744110847457627,,22.942831147540986,True,0,True,True
3083,202308286870,1,1,8,2023-03-13,424,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
3961,Q2210000239,1,1,8,2023-01-05,249,1,17,敦化牧场,0.9365577458663344,20.0,814.0,0.0,0.0,565.0,,,,,,,,,,,0.0,,2025-05-26,1.0,,已出售,872.0,,,,True,0,False,False
1849,MK2210000169,1,1,10,2022-06-16,250,1,4,,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,19392.0,,已出售,515.0,,,,False,1,False,False
453,2022600218,1,1,6,2022-11-15,300,1,4,,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,20384.0,,已出售,363.0,,,,False,1,False,False
2951,202307091430,1,1,8,2023-03-13,454,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
3573,2210000297,1,1,10,2023-06-09,338,1,17,敦化牧场,0.7774069954270177,10.0,600.0,0.0,2.0,262.0,,,,,,,,,,,0.0,,2024-12-11,1.0,,已出售,551.0,,,,True,0,False,False
36,3720906765,1,1,7,2022-05-09,260,1,4,,,,,0.0,1.0,,,,,,,,,,,,0.0,,2023-11-13,20576.0,,已出售,553.0,,,,False,1,False,False
142,MK2210000038,1,1,10,2022-06-20,333,1,5,,,,,0.0,1.0,,,,,,,,,,,,0.0,,2023-11-13,19904.0,,已出售,511.0,,,,False,1,False,False
4029,2210000158,1,1,13,2023-04-16,350,1,17,敦化牧场,0.8604948259008325,12.0,665.0,0.0,0.0,315.0,,,,,,,,,,,0.0,,2024-07-31,1.0,,已出售,472.0,,,,True,0,False,False
601,202109184882,1,1,8,2022-08-12,458,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,22720.0,,已出售,458.0,,,,False,1,False,False
3290,202308287077,1,1,8,2023-03-13,475,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
2832,202307091311,1,1,8,2023-03-13,401,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
2814,202307091293,1,1,8,2023-03-13,444,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
990,202109185825,1,1,8,2022-08-12,252,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,19424.0,,已出售,458.0,,,,False,1,False,False
2898,202307091377,1,1,8,2023-03-13,498,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
1257,202109186092,1,1,8,2022-08-12,296,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,21088.0,,已出售,458.0,,,,False,1,False,False
2619,202308276904,1,1,8,2023-03-13,450,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
2659,202308276944,1,1,8,2023-03-13,493,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
3172,202308286959,1,1,8,2023-03-13,453,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
942,202109185323,1,1,8,2022-08-12,362,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,22144.0,,已出售,458.0,,,,False,1,False,False
392,2022600157,1,1,6,2022-11-15,320,1,4,,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,19936.0,,已出售,363.0,,,,False,1,False,False
901,202109185282,1,1,8,2022-08-12,380,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,21024.0,,已出售,458.0,,,,False,1,False,False
3244,202308287031,1,1,8,2023-03-13,426,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
612,202109184893,1,1,8,2022-08-12,466,1,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,2023-11-13,19520.0,,已出售,458.0,,,,False,1,False,False
3282,202308287069,1,1,8,2023-03-13,496,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
2576,202308276861,1,1,8,2023-03-13,496,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
3251,202308287038,1,1,8,2023-03-13,483,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
2754,202308277039,1,1,8,2023-03-13,406,0,10,内蒙通辽交易市场,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,存栏,,,,,False,1,False,False
